Gene.Symbol,GSM775184,GSM775185,GSM775190,GSM775191,GSM775224,GSM775225,GSM775249,GSM775250,GSM775258,GSM775259,GSM775264,GSM775265,GSM775270,GSM775271,GSM775275,GSM775279,GSM775286,GSM775287
BTBD14A,7.372753644,7.461399227,8.331114451,7.760025957,8.113484333,10.46923276,8.604763364,8.508897642,7.892990203,8.4261339,7.808940371,7.949777696,8.276947437,8.787084038,8.039509112,8.835245441,6.865020561,8.340701565
BTBD14B,6.419943497,6.259260056,6.729613946,6.453169704,7.052879922,6.877957694,6.635980846,6.539652811,6.502515987,6.729184301,7.496016472,6.3433698,6.61152755,6.503493125,6.38761224,6.689068479,6.766102166,6.483408703
BTBD15,7.070951698,6.204203528,7.167798465,7.641235319,6.187072317,6.455348922,6.884356149,6.807967937,7.393229124,7.613040947,6.178709861,7.049410775,7.777484813,7.233626387,6.60021994,6.538570444,6.617842829,6.389355313
BTBD16,7.603176777,6.656532123,7.680551518,6.072764384,7.580117589,6.318505573,6.208922395,6.189574338,6.737051252,6.04582583,7.177594943,7.325215495,6.81306672,6.136386642,6.278787302,7.745985516,7.576061775,7.299285876
BTBD2,11.6525927,10.77692152,11.12413812,11.99328941,13.62287203,13.51360424,11.67293532,12.3398578,12.03922855,10.97518091,14.07079349,12.0840224,12.30256867,11.52981509,12.49469211,13.30024101,12.29222643,11.92682523
BTBD3,7.800943245,7.065938453,8.367413878,7.769777689,7.836970608,7.773480137,7.675885778,7.878683046,7.441529957,6.656254662,7.862915642,7.511078184,7.982414099,7.230664159,7.77200175,7.376797405,7.463281588,7.275093674
BTBD6,8.465938968,8.961488185,7.927181801,7.854010613,9.039130441,8.818872604,8.863206885,8.992329133,8.060663511,8.842313568,8.000174127,8.469739893,8.301538721,8.507973381,9.396229075,8.154821653,8.248772002,8.158920661
BTBD7,9.261512246,9.342595634,9.718667807,9.784390614,8.17634322,9.143663052,8.457718221,9.148019678,8.012877023,8.292719182,9.421902191,9.92738613,8.433356344,8.049341067,8.745830264,8.242531055,8.996568959,8.700626632
BTBD8,6.36805765,6.133154751,6.281249239,6.047300188,6.077829402,6.102000245,6.031535912,6.05294533,6.205318413,6.198852426,6.109902095,5.982222639,6.096311618,6.223516384,6.042734065,6.1248769,6.203687847,6.078703117
BTBD9,6.750865063,6.36265749,7.382560049,6.831128598,7.217821053,6.61322546,6.456881041,6.451681436,6.331039995,6.683797496,7.068408557,6.51331782,6.378877106,6.397238743,6.459005961,6.729184301,6.57859324,6.382964268
BTC,6.540384116,6.48923351,6.219962849,6.063496687,6.164054731,6.13402272,6.895285654,6.300906559,6.420579414,6.360001977,6.254364069,6.061246536,7.014085209,6.272237673,6.063722307,5.949358204,6.273678128,6.053234091
BTD,8.915503871,8.546957335,8.8646845,7.774157143,10.19227802,9.789644818,9.519149507,9.176226267,9.346705193,9.421299893,8.812584541,8.126948601,9.503462236,9.018195449,8.582595141,8.518633094,8.914659592,8.550465144
BTF3,7.889461374,7.517798497,7.345652735,8.201210399,9.187376819,8.564542795,7.364373698,7.17814992,7.365362722,8.516494284,9.945276585,6.86863615,7.884655916,6.516094752,6.362716921,9.283909275,8.390573542,7.796602296
BTF3L4,8.452828085,9.138714398,9.420708711,9.414225825,7.597974313,7.510329811,7.876036787,8.530752386,8.044985285,7.976249059,7.261661502,8.508897642,7.961263883,7.797616137,9.290906315,8.088286852,8.565920421,8.330771257
BTG1,10.27071698,11.20118295,11.21949164,11.29848019,11.30876791,10.48670432,11.37867905,11.37479661,11.20513466,11.59802225,10.8349932,11.58255365,11.10962174,11.46410256,10.84788967,11.19228542,11.31017423,11.48379815
BTG2,9.407035937,9.917664915,10.04859586,10.69900758,8.883080988,9.680723097,10.23318944,10.50322151,9.278161355,10.02467705,8.134644505,9.318246106,8.606244555,10.67794686,9.712996531,9.647723915,10.12798401,9.986722367
BTG3,7.274815147,6.398182064,8.024352373,7.76630495,8.044608868,6.935411421,9.17789936,8.933724583,7.945911978,6.554429533,6.823293352,7.499314941,8.232472254,7.82205006,6.957164741,7.205972079,7.060902325,7.734534861
BTG4,6.325420057,6.225114099,6.416273292,6.166556587,6.408105516,6.47873662,6.296555603,6.292372621,6.316356482,6.194771232,6.212338404,6.287641836,6.22570546,6.24751135,6.220738557,6.233211447,6.319517503,6.30906884
BTK,6.961943917,7.789868768,6.627237801,8.187541616,6.951516693,7.430334622,7.19049733,8.12542432,7.676291389,10.06944574,7.622975727,7.727577433,6.776002627,8.829349171,8.091634256,7.406517113,6.856142876,7.717764833
BTLA,7.209116047,6.724906704,7.644168499,7.188993288,8.043453329,7.986967767,7.045994404,6.790620881,6.947340041,7.385911568,8.192786945,7.133931304,6.860005565,6.859299961,6.953835592,7.604591775,7.265754739,6.91732195
BTN1A1,6.272370753,6.334528411,6.172488716,6.276401934,6.185680251,6.195665122,6.094697186,6.14669493,6.110704832,6.960727153,6.939382924,6.245681426,6.143377703,6.047886893,6.242081121,6.664990482,6.196402459,6.184348142
BTN2A1,9.077095827,8.734950727,9.222835225,8.783213041,8.778682671,9.066487761,9.694054863,9.63991532,9.845901004,7.76630495,8.842819536,9.279958736,9.068151093,8.79796527,8.34442641,9.080197422,9.344970266,9.371827601
BTN2A2,6.727502557,8.000616395,7.135158264,8.203873102,6.224756696,6.775385094,6.749772909,7.2234351,7.561339885,8.200763277,6.781332171,7.828424042,7.365362722,7.444168437,8.605805801,7.166768661,7.094888429,7.077534628
BTN2A3,6.471851091,6.447826622,6.47137055,6.800404252,7.364696737,6.325970089,6.2395781,6.26199954,6.280527301,6.39622201,6.456968903,6.516094752,6.282071114,6.442674499,6.58727737,6.348178232,6.292770892,6.240580898
BTN3A1,8.979696988,8.63733673,8.5566325,9.276394536,8.931216186,8.480605234,8.505835367,7.924119487,9.076533442,9.137600861,8.102851262,9.197839351,7.785921247,8.736990052,8.428479939,8.899646037,8.280833858,8.436388825
BTN3A2,9.681345072,9.779386955,8.93319492,9.593858312,9.216597702,8.360877803,7.381707327,7.168913759,9.628867259,9.291505485,8.050479386,8.860765754,7.807136569,8.656068704,7.778592333,8.89817751,8.825901354,9.152545467
BTN3A3,6.775581311,7.475804753,7.083019719,8.152395893,7.7239312,6.73093743,7.390019304,7.200163955,7.502083914,7.206836597,6.17477871,7.518198345,6.640551377,7.708661801,6.916242546,7.78766949,6.647383591,7.453888741
BTNL2,6.665529211,6.42751818,6.478979568,6.682835914,7.019777516,6.397035898,6.344256844,6.235582515,6.266499472,6.379075239,6.3544675,6.358625006,6.244601688,6.242081121,6.375726373,6.233579798,6.409057041,6.351452539
BTNL3,7.916058584,6.199213357,7.420018306,5.974258323,9.590532223,8.013329932,8.727140031,7.322687113,8.552921883,6.194813773,6.045871251,6.791566656,6.617842829,5.79370032,6.049192491,6.159936509,8.467569686,6.721200379
BTNL8,6.013653415,5.980889698,6.098492408,5.936181151,5.921079469,5.90353628,5.953550676,5.783433081,5.773107022,6.151708461,5.881697163,6.029934734,5.800120246,5.88521926,5.858826465,5.868378846,5.894084106,5.829983221
BTNL9,6.871235006,6.128348672,6.41938939,6.020231265,6.237257962,6.135415023,6.505534339,6.164167394,7.129795083,6.104338757,6.146891824,6.118286626,6.15361749,6.091416979,6.091799466,6.093218941,6.103341528,6.086469798
BTRC,7.409393482,6.447288909,7.121872265,7.136208821,7.642361505,6.588918023,7.635205152,7.002948873,7.983858932,7.169183426,6.92274613,7.239316884,7.354277596,6.921895669,7.744901767,6.861088147,8.097587622,7.479147279
BUB1,8.110266139,7.064539076,8.820444177,7.78732406,7.853652642,6.983854373,6.791566656,6.576029566,6.808805904,6.673778295,8.137040824,7.087738624,7.72796877,6.507768957,7.02133203,7.193851562,7.225839818,7.194132372
BUB1B,9.540700159,7.774534072,9.625818411,8.352935038,6.263974293,7.603176777,7.220398644,6.898559066,7.677745007,6.708231388,9.100671536,9.699230955,8.432974018,6.786470905,8.10203238,8.060663511,7.71704232,7.437816977
BUB3,13.4143602,12.53993933,13.74437136,13.71978239,13.01305777,12.6866675,11.8854615,12.00079474,12.85073907,13.03587611,13.89712506,13.08739041,12.80580331,12.10473502,12.3494319,13.0499018,12.99564351,13.08211776
BUD13,8.322571303,8.406806623,9.467907914,7.374049194,8.694721084,8.608179035,8.503204808,9.553492217,8.121911625,7.641605273,7.231501531,7.981932547,8.360442854,7.548687071,9.167716188,7.565083033,7.832819776,7.905716726
BUD31,9.466816131,9.304644965,9.070235014,9.065948682,9.034085278,8.943390999,9.434313177,9.250904744,8.879001766,8.908293535,8.630357052,9.098673782,10.25285226,9.090921426,9.248016493,9.027561035,10.51426037,10.12473265
BVES,6.622377085,8.128504267,6.217830745,7.938570444,6.329906638,7.135706208,6.62365737,7.955877118,6.663381626,8.498746709,6.861088147,7.767488619,6.591342069,8.559847396,7.440522879,7.302278833,6.568932292,7.424185609
BXDC1,11.43147776,10.97295179,12.06631594,9.859315337,10.98392418,11.64325374,10.7492292,11.30726628,11.05009011,9.275230355,11.39783611,10.38101834,11.82143678,10.01204902,10.44102069,10.27228919,11.13190646,11.20638743
BXDC2,9.34078656,8.631715828,9.466246576,8.212006527,8.82141717,8.352110095,8.883668465,8.334874823,9.003906045,8.141020925,9.112838767,7.991193589,9.949460228,8.499569676,7.810515083,8.533590601,9.871585099,9.356494447
BXDC5,9.03660251,7.578685917,8.994003753,7.90772231,8.239993695,8.239993695,8.043006498,7.999745252,8.065520614,6.729817847,8.290168179,7.308398193,8.663392656,7.113926528,7.18399756,6.501710461,7.421006121,7.494206776
BYSL,9.090921426,8.927425392,8.533094131,8.611269039,8.259960711,7.895969035,8.857863771,7.616603978,9.152545467,8.276150932,8.834727963,9.277029296,9.425511757,8.988229371,8.190004884,8.705991375,9.478543947,8.833796476
BZRAP1,6.409436253,6.319308308,6.658562829,6.51790209,6.338471125,6.406095114,6.591894202,6.776610685,6.446579642,6.33706077,6.923134915,6.542659379,6.512903347,6.534873699,6.388094629,6.817561865,6.305012357,6.171599759
BZRPL1,6.420658736,6.209867399,6.415555537,6.40140315,6.862815863,6.278051303,6.240404209,6.199895307,6.176885418,6.327868947,6.348542451,6.22254512,6.201181184,6.17568008,6.127650818,6.245932178,6.278245004,6.240746119
BZW1,6.211920603,6.152356037,6.420171954,6.339358334,6.301335775,6.143710545,6.06566321,6.156518171,5.979111899,6.252929729,6.260640327,6.256558951,6.200057208,6.206953194,6.260918405,6.183102962,6.425053557,6.248431989
BZW2,10.77301719,9.855438961,10.20746829,9.664620966,9.714935613,8.900205069,10.11061381,9.561611012,10.40889121,8.441148961,10.29364062,10.34134424,11.31911492,8.710091107,9.324548263,9.419521827,11.89187823,11.15207755
C10ORF10,7.570100846,10.58200081,7.942357912,9.982186466,7.572491812,7.804541502,8.385525517,8.743825617,8.86738408,10.29676711,7.645267897,10.31822757,7.303831881,9.427874726,11.35856385,10.78247245,8.269426878,9.660152993
C10ORF104,7.794452908,8.610798228,8.794728741,8.222196453,7.644168499,7.589934228,8.428479939,8.468470908,7.888754206,7.668318429,7.617238232,7.939340019,7.677745007,8.369246171,6.151481984,6.90356737,8.197658036,7.540844073
C10ORF107,6.057891245,6.03398191,6.278920708,6.00799984,6.119125601,5.987759475,5.8997784,6.526122661,5.789746985,6.712507741,5.932996342,6.08447273,6.025996617,6.279379546,6.030550833,6.147994705,6.079426115,6.069074416
C10ORF108,6.328380525,6.24821052,6.123089442,6.509615884,7.390719268,6.436665908,7.320802354,6.534044166,6.831517536,7.181886714,6.435080312,6.105938252,6.18579758,6.458070253,6.03805421,5.970852964,7.092035084,6.352229033
C10ORF11,6.317754478,6.591650697,6.324529272,6.611089145,6.55988746,7.254666788,7.427054666,7.249311647,7.928318205,7.131603888,6.864141563,6.635823304,6.520704474,7.752104292,7.039713076,6.926409864,7.712985701,7.054721519
C10ORF110,6.282298383,5.942801139,6.089528659,6.141549073,6.823671671,6.099547906,6.151196604,6.095012323,6.063592461,6.138859716,6.32670937,6.23969399,6.01750841,6.067388323,6.051296615,6.194860055,6.11938274,6.023267996
C10ORF111,6.297212881,6.176018921,6.343649613,6.205391535,6.031899989,6.076433393,6.197185627,6.065399762,6.298901677,6.196441214,6.140038921,6.800404252,6.310042498,5.975830776,6.319691086,6.15641037,6.468854367,6.051944324
C10ORF113,6.089190918,6.261439798,6.190678263,6.117637907,6.620590076,6.107561084,6.090807711,5.993160542,6.107284461,6.184709349,6.583790737,6.151640075,6.049824377,6.106722891,6.231014916,6.046501974,6.138612374,6.138307438
C10ORF114,6.429871844,6.530422412,6.470687179,6.740548493,6.692591791,6.330813646,6.205681054,6.193298257,6.180900527,6.258711874,6.256106576,6.492677762,6.185018118,6.263974293,6.648824922,6.190217985,6.216770105,6.274426238
C10ORF116,10.90364916,11.50686392,11.26986596,11.46109468,11.91805149,12.77614595,11.37192254,12.44433862,12.17771851,12.89842624,12.30880743,12.22572109,10.07622504,10.0918598,11.96365149,12.92630452,10.07338646,11.98818761
C10ORF118,6.265947285,6.208365475,6.176696365,6.114718077,6.250046339,6.431878484,6.314544636,6.395791848,6.504017767,6.301386262,6.351633452,6.146111014,6.417058561,6.101298982,6.264593852,6.275550564,6.158431354,6.127881067
C10ORF119,8.977688915,9.267429521,8.63733673,9.772128472,8.242531055,8.489847158,7.748125746,7.175368906,8.374801715,9.536374284,9.368181,8.347914528,8.749964263,7.967833187,7.807843037,8.668647469,8.055345349,8.029821684
C10ORF12,6.597523278,6.285590867,6.801934646,6.779758746,6.388868354,6.367852233,6.980426374,6.345596499,6.634675303,6.266819329,6.633143602,6.138931986,6.987327688,6.733597029,6.287556883,6.366692721,6.81432867,6.726591474
C10ORF120,6.123475212,6.245373963,5.97183873,5.876315569,5.809277835,5.898022561,5.849865439,5.853956736,6.059790262,5.871304508,6.035398031,5.799234211,5.824268881,5.856014606,6.097437191,6.034595843,5.945185591,6.039604518
C10ORF125,6.41594673,6.243886299,6.209995054,6.644154797,6.185445169,6.027028173,6.484333282,6.392826913,6.338128785,5.976945317,5.912773916,6.21605184,6.348789932,6.635128952,6.061648336,6.170617129,7.303516839,7.033002246
C10ORF129,6.227429765,6.103856381,6.194185966,6.38239335,6.278188495,6.168462931,6.086915999,6.170081886,6.151522979,6.194690479,6.157977642,6.116808044,6.040970217,6.061897785,6.172562921,6.166673473,6.100942757,6.036013341
C10ORF130,6.786696981,6.150630754,6.608695419,6.620327465,6.511786488,6.750313059,6.629669607,6.831716398,6.493004549,6.331930172,6.568932292,6.731923139,6.399697137,6.984806923,6.150593185,6.787501683,6.385824963,6.654444134
C10ORF132,6.291379777,6.327362218,6.572546381,6.969593736,6.204316034,6.384965192,6.503802369,6.199503726,6.380995532,6.360314933,7.510671611,7.218601982,7.526265259,6.535990558,6.204203528,6.812638124,6.223631448,7.643812187
C10ORF137,8.690221519,8.238066001,9.034085278,8.639512194,7.871836258,7.806382708,8.039509112,8.266465646,8.733009897,7.938570444,8.79989581,9.066487761,8.446417118,7.800943245,8.013796654,7.660803148,8.048555533,7.582206727
C10ORF22,9.710823994,9.676975907,10.66557753,10.5240333,8.191189533,8.507493783,8.688396495,8.620499905,9.182489951,9.451163914,9.727349048,9.582182825,8.901267568,8.625153573,9.035548309,8.999673948,9.798255178,9.762761226
C10ORF26,6.282349356,6.216878726,6.331428093,6.293133363,6.620327465,6.11933667,7.00867512,6.612517049,6.631659159,6.256388737,6.199250074,6.504323243,6.223077668,6.959134896,6.295475637,6.462092575,6.738301722,7.140241839
C10ORF27,6.329609796,6.249273338,6.446163908,6.402211052,6.317697868,6.674748755,6.362716921,6.352112832,6.339814024,6.18579758,7.275401946,6.226098668,6.264367344,6.236422204,6.306917298,6.403314596,6.259747971,6.233012946
C10ORF28,9.6868363,10.14440333,9.096359641,8.703463086,9.945276585,9.685340652,9.07121939,9.130688187,8.698608484,9.422434856,9.725498676,8.884678197,9.391427916,8.4399335,8.204785821,9.19346499,8.408660493,8.015036975
C10ORF30,6.24716781,6.441186318,6.178438184,6.221973335,6.49020877,6.425838929,6.317528206,6.164854245,6.190950212,6.349179656,6.564587302,6.288812932,6.17078315,6.284436215,6.32430478,6.340797596,6.263106351,6.417904316
C10ORF31,6.001053459,6.26520583,6.006815263,5.996465806,6.047493238,6.000550599,6.069441174,6.088977936,5.940740895,5.939350716,6.171403407,6.02560558,6.062169214,5.95164444,6.160726006,6.245287815,6.046161431,6.074013836
C10ORF32,6.210240979,6.296365079,6.632387611,6.41076322,6.594600649,6.220012395,6.477277909,6.328718006,6.492180551,6.717524264,6.428832646,6.369890087,6.234430042,6.57293998,6.318129894,6.332611989,6.452475348,6.532417801
C10ORF33,7.314682026,7.509335598,7.036324195,7.925594197,9.125288698,8.542724683,7.533790698,8.097587622,7.637731953,7.795148076,6.319845685,8.113083689,7.466506401,7.912666629,7.841224036,7.848922089,6.722333498,7.057529337
C10ORF35,11.53326645,9.419521827,11.14530553,9.198387578,9.561611012,9.256852862,8.844925721,9.540134046,9.630044287,8.910975449,10.09555131,9.380308454,9.266318526,7.840132736,9.535196629,9.084469062,9.710823994,9.370020824
C10ORF38,11.01299529,9.71222175,10.02015074,9.85118575,10.98913546,10.5771956,11.71077889,11.12413812,11.10351928,9.682557497,10.19703112,10.69900758,10.66974786,9.821657286,10.52796955,10.00339704,11.36285723,11.13190646
C10ORF39,6.001309328,6.791204573,5.97551922,5.982608044,6.021673821,6.025394517,5.934173951,6.177900057,6.291881256,7.218104988,6.043094453,6.890154817,6.023483805,6.426997994,6.151522979,6.108297999,5.896586223,6.284871468
C10ORF4,6.556979288,6.360249608,6.982207577,6.545638846,7.047292989,7.118729324,6.695249175,6.81733034,6.718395878,6.817074469,7.594269359,6.313014697,6.758060611,7.493548869,6.25254566,7.01250275,7.106209061,6.759058603
C10ORF46,6.224337074,6.37840307,6.936339948,6.470794373,6.656254662,6.189689572,6.242851888,6.211473673,6.326363508,6.327031428,6.317969866,6.29193226,6.40176817,6.077870196,6.387747498,6.298955364,6.2407858,6.385536129
C10ORF47,6.178709861,6.022153612,6.123840812,6.003606734,6.137976011,6.039000392,6.807238987,6.686787637,7.113323359,5.960343967,6.137512336,6.525779023,6.690194975,6.165718227,6.059035283,5.941351201,7.857306751,7.319056078
C10ORF49,6.611089145,6.496885247,6.869502544,6.716957981,7.04990299,6.661266474,6.403230052,6.337347519,6.386385213,6.555311706,6.725291266,6.63931929,6.355857779,6.414195588,6.550757557,6.50474559,6.441186318,6.394117435
C10ORF53,6.385460892,6.317697868,6.881430921,6.530667579,7.271665645,6.496885247,6.271053039,6.309001335,6.299982194,6.51984537,6.975524722,6.339868526,6.400246048,6.408315983,6.327031428,6.517677576,6.371825075,6.442147638
C10ORF55,6.816206726,6.72155859,6.98241524,6.937051256,7.338836198,6.913718797,6.515438395,6.550504392,6.583117377,6.82989141,7.358546593,6.894341232,6.497177863,6.528753676,6.866021472,7.033002246,6.854523092,6.643734421
